name,module,stable_url,http_status,resolved_url,latest_url,latest_http_status
hartreeEnergy,quantities,https://arturo-lang.io/documentation/library/quantities/hartreeenergy,200,https://arturo-lang.io/documentation/library/quantities/hartreeenergy,https://arturo-lang.io/latest/documentation/library/quantities/hartreeenergy,200
heatFlux?,quantities,https://arturo-lang.io/documentation/library/quantities/heatflux-,200,https://arturo-lang.io/documentation/library/quantities/heatflux-,https://arturo-lang.io/latest/documentation/library/quantities/heatflux-,200
helionMass,quantities,https://arturo-lang.io/documentation/library/quantities/helionmass,200,https://arturo-lang.io/documentation/library/quantities/helionmass,https://arturo-lang.io/latest/documentation/library/quantities/helionmass,200
illuminance?,quantities,https://arturo-lang.io/documentation/library/quantities/illuminance-,200,https://arturo-lang.io/documentation/library/quantities/illuminance-,https://arturo-lang.io/latest/documentation/library/quantities/illuminance-,200
impedanceOfVacuum,quantities,https://arturo-lang.io/documentation/library/quantities/impedanceofvacuum,200,https://arturo-lang.io/documentation/library/quantities/impedanceofvacuum,https://arturo-lang.io/latest/documentation/library/quantities/impedanceofvacuum,200
in,quantities,https://arturo-lang.io/documentation/library/quantities/in,200,https://arturo-lang.io/documentation/library/quantities/in,https://arturo-lang.io/latest/documentation/library/quantities/in,200
inductance?,quantities,https://arturo-lang.io/documentation/library/quantities/inductance-,200,https://arturo-lang.io/documentation/library/quantities/inductance-,https://arturo-lang.io/latest/documentation/library/quantities/inductance-,200
information?,quantities,https://arturo-lang.io/documentation/library/quantities/information-,200,https://arturo-lang.io/documentation/library/quantities/information-,https://arturo-lang.io/latest/documentation/library/quantities/information-,200
inverseConductanceQuantum,quantities,https://arturo-lang.io/documentation/library/quantities/inverseconductancequantum,200,https://arturo-lang.io/documentation/library/quantities/inverseconductancequantum,https://arturo-lang.io/latest/documentation/library/quantities/inverseconductancequantum,200
jerk?,quantities,https://arturo-lang.io/documentation/library/quantities/jerk-,200,https://arturo-lang.io/documentation/library/quantities/jerk-,https://arturo-lang.io/latest/documentation/library/quantities/jerk-,200
josephsonConstant,quantities,https://arturo-lang.io/documentation/library/quantities/josephsonconstant,200,https://arturo-lang.io/documentation/library/quantities/josephsonconstant,https://arturo-lang.io/latest/documentation/library/quantities/josephsonconstant,200
kinematicViscosity?,quantities,https://arturo-lang.io/documentation/library/quantities/kinematicviscosity-,200,https://arturo-lang.io/documentation/library/quantities/kinematicviscosity-,https://arturo-lang.io/latest/documentation/library/quantities/kinematicviscosity-,200
length?,quantities,https://arturo-lang.io/documentation/library/quantities/length-,200,https://arturo-lang.io/documentation/library/quantities/length-,https://arturo-lang.io/latest/documentation/library/quantities/length-,200
luminosity?,quantities,https://arturo-lang.io/documentation/library/quantities/luminosity-,200,https://arturo-lang.io/documentation/library/quantities/luminosity-,https://arturo-lang.io/latest/documentation/library/quantities/luminosity-,200
luminousFlux?,quantities,https://arturo-lang.io/documentation/library/quantities/luminousflux-,200,https://arturo-lang.io/documentation/library/quantities/luminousflux-,https://arturo-lang.io/latest/documentation/library/quantities/luminousflux-,200
magneticFieldStrength?,quantities,https://arturo-lang.io/documentation/library/quantities/magneticfieldstrength-,200,https://arturo-lang.io/documentation/library/quantities/magneticfieldstrength-,https://arturo-lang.io/latest/documentation/library/quantities/magneticfieldstrength-,200
magneticFlux?,quantities,https://arturo-lang.io/documentation/library/quantities/magneticflux-,200,https://arturo-lang.io/documentation/library/quantities/magneticflux-,https://arturo-lang.io/latest/documentation/library/quantities/magneticflux-,200
magneticFluxDensity?,quantities,https://arturo-lang.io/documentation/library/quantities/magneticfluxdensity-,200,https://arturo-lang.io/documentation/library/quantities/magneticfluxdensity-,https://arturo-lang.io/latest/documentation/library/quantities/magneticfluxdensity-,200
magneticFluxQuantum,quantities,https://arturo-lang.io/documentation/library/quantities/magneticfluxquantum,200,https://arturo-lang.io/documentation/library/quantities/magneticfluxquantum,https://arturo-lang.io/latest/documentation/library/quantities/magneticfluxquantum,200
mass?,quantities,https://arturo-lang.io/documentation/library/quantities/mass-,200,https://arturo-lang.io/documentation/library/quantities/mass-,https://arturo-lang.io/latest/documentation/library/quantities/mass-,200
massFlowRate?,quantities,https://arturo-lang.io/documentation/library/quantities/massflowrate-,200,https://arturo-lang.io/documentation/library/quantities/massflowrate-,https://arturo-lang.io/latest/documentation/library/quantities/massflowrate-,200
molarConcentration?,quantities,https://arturo-lang.io/documentation/library/quantities/molarconcentration-,200,https://arturo-lang.io/documentation/library/quantities/molarconcentration-,https://arturo-lang.io/latest/documentation/library/quantities/molarconcentration-,200
molarGasConstant,quantities,https://arturo-lang.io/documentation/library/quantities/molargasconstant,200,https://arturo-lang.io/documentation/library/quantities/molargasconstant,https://arturo-lang.io/latest/documentation/library/quantities/molargasconstant,200
moleFlowRate?,quantities,https://arturo-lang.io/documentation/library/quantities/moleflowrate-,200,https://arturo-lang.io/documentation/library/quantities/moleflowrate-,https://arturo-lang.io/latest/documentation/library/quantities/moleflowrate-,200
momentofInertia?,quantities,https://arturo-lang.io/documentation/library/quantities/momentofinertia-,200,https://arturo-lang.io/documentation/library/quantities/momentofinertia-,https://arturo-lang.io/latest/documentation/library/quantities/momentofinertia-,200
momentum?,quantities,https://arturo-lang.io/documentation/library/quantities/momentum-,200,https://arturo-lang.io/documentation/library/quantities/momentum-,https://arturo-lang.io/latest/documentation/library/quantities/momentum-,200
muonMass,quantities,https://arturo-lang.io/documentation/library/quantities/muonmass,200,https://arturo-lang.io/documentation/library/quantities/muonmass,https://arturo-lang.io/latest/documentation/library/quantities/muonmass,200
neutronMass,quantities,https://arturo-lang.io/documentation/library/quantities/neutronmass,200,https://arturo-lang.io/documentation/library/quantities/neutronmass,https://arturo-lang.io/latest/documentation/library/quantities/neutronmass,200
permeability?,quantities,https://arturo-lang.io/documentation/library/quantities/permeability-,200,https://arturo-lang.io/documentation/library/quantities/permeability-,https://arturo-lang.io/latest/documentation/library/quantities/permeability-,200
permittivity?,quantities,https://arturo-lang.io/documentation/library/quantities/permittivity-,200,https://arturo-lang.io/documentation/library/quantities/permittivity-,https://arturo-lang.io/latest/documentation/library/quantities/permittivity-,200
planckConstant,quantities,https://arturo-lang.io/documentation/library/quantities/planckconstant,200,https://arturo-lang.io/documentation/library/quantities/planckconstant,https://arturo-lang.io/latest/documentation/library/quantities/planckconstant,200
planckLength,quantities,https://arturo-lang.io/documentation/library/quantities/plancklength,200,https://arturo-lang.io/documentation/library/quantities/plancklength,https://arturo-lang.io/latest/documentation/library/quantities/plancklength,200
planckMass,quantities,https://arturo-lang.io/documentation/library/quantities/planckmass,200,https://arturo-lang.io/documentation/library/quantities/planckmass,https://arturo-lang.io/latest/documentation/library/quantities/planckmass,200
planckTemperature,quantities,https://arturo-lang.io/documentation/library/quantities/plancktemperature,200,https://arturo-lang.io/documentation/library/quantities/plancktemperature,https://arturo-lang.io/latest/documentation/library/quantities/plancktemperature,200
planckTime,quantities,https://arturo-lang.io/documentation/library/quantities/plancktime,200,https://arturo-lang.io/documentation/library/quantities/plancktime,https://arturo-lang.io/latest/documentation/library/quantities/plancktime,200
potential?,quantities,https://arturo-lang.io/documentation/library/quantities/potential-,200,https://arturo-lang.io/documentation/library/quantities/potential-,https://arturo-lang.io/latest/documentation/library/quantities/potential-,200
power?,quantities,https://arturo-lang.io/documentation/library/quantities/power-,200,https://arturo-lang.io/documentation/library/quantities/power-,https://arturo-lang.io/latest/documentation/library/quantities/power-,200
pressure?,quantities,https://arturo-lang.io/documentation/library/quantities/pressure-,200,https://arturo-lang.io/documentation/library/quantities/pressure-,https://arturo-lang.io/latest/documentation/library/quantities/pressure-,200
property,quantities,https://arturo-lang.io/documentation/library/quantities/property,200,https://arturo-lang.io/documentation/library/quantities/property,https://arturo-lang.io/latest/documentation/library/quantities/property,200
protonMass,quantities,https://arturo-lang.io/documentation/library/quantities/protonmass,200,https://arturo-lang.io/documentation/library/quantities/protonmass,https://arturo-lang.io/latest/documentation/library/quantities/protonmass,200
protonMassEnergy,quantities,https://arturo-lang.io/documentation/library/quantities/protonmassenergy,200,https://arturo-lang.io/documentation/library/quantities/protonmassenergy,https://arturo-lang.io/latest/documentation/library/quantities/protonmassenergy,200
radiation?,quantities,https://arturo-lang.io/documentation/library/quantities/radiation-,200,https://arturo-lang.io/documentation/library/quantities/radiation-,https://arturo-lang.io/latest/documentation/library/quantities/radiation-,200
radiationExposure?,quantities,https://arturo-lang.io/documentation/library/quantities/radiationexposure-,200,https://arturo-lang.io/documentation/library/quantities/radiationexposure-,https://arturo-lang.io/latest/documentation/library/quantities/radiationexposure-,200
reducedPlanckConstant,quantities,https://arturo-lang.io/documentation/library/quantities/reducedplanckconstant,200,https://arturo-lang.io/documentation/library/quantities/reducedplanckconstant,https://arturo-lang.io/latest/documentation/library/quantities/reducedplanckconstant,200
resistance?,quantities,https://arturo-lang.io/documentation/library/quantities/resistance-,200,https://arturo-lang.io/documentation/library/quantities/resistance-,https://arturo-lang.io/latest/documentation/library/quantities/resistance-,200
resistivity?,quantities,https://arturo-lang.io/documentation/library/quantities/resistivity-,200,https://arturo-lang.io/documentation/library/quantities/resistivity-,https://arturo-lang.io/latest/documentation/library/quantities/resistivity-,200
rydbergConstant,quantities,https://arturo-lang.io/documentation/library/quantities/rydbergconstant,200,https://arturo-lang.io/documentation/library/quantities/rydbergconstant,https://arturo-lang.io/latest/documentation/library/quantities/rydbergconstant,200
salary?,quantities,https://arturo-lang.io/documentation/library/quantities/salary-,200,https://arturo-lang.io/documentation/library/quantities/salary-,https://arturo-lang.io/latest/documentation/library/quantities/salary-,200
scalar,quantities,https://arturo-lang.io/documentation/library/quantities/scalar,200,https://arturo-lang.io/documentation/library/quantities/scalar,https://arturo-lang.io/latest/documentation/library/quantities/scalar,200
snap?,quantities,https://arturo-lang.io/documentation/library/quantities/snap-,200,https://arturo-lang.io/documentation/library/quantities/snap-,https://arturo-lang.io/latest/documentation/library/quantities/snap-,200
solidAngle?,quantities,https://arturo-lang.io/documentation/library/quantities/solidangle-,200,https://arturo-lang.io/documentation/library/quantities/solidangle-,https://arturo-lang.io/latest/documentation/library/quantities/solidangle-,200
specificVolume?,quantities,https://arturo-lang.io/documentation/library/quantities/specificvolume-,200,https://arturo-lang.io/documentation/library/quantities/specificvolume-,https://arturo-lang.io/latest/documentation/library/quantities/specificvolume-,200
specify,quantities,https://arturo-lang.io/documentation/library/quantities/specify,200,https://arturo-lang.io/documentation/library/quantities/specify,https://arturo-lang.io/latest/documentation/library/quantities/specify,200
speed?,quantities,https://arturo-lang.io/documentation/library/quantities/speed-,200,https://arturo-lang.io/documentation/library/quantities/speed-,https://arturo-lang.io/latest/documentation/library/quantities/speed-,200
speedOfLight,quantities,https://arturo-lang.io/documentation/library/quantities/speedoflight,200,https://arturo-lang.io/documentation/library/quantities/speedoflight,https://arturo-lang.io/latest/documentation/library/quantities/speedoflight,200
standardGasVolume,quantities,https://arturo-lang.io/documentation/library/quantities/standardgasvolume,200,https://arturo-lang.io/documentation/library/quantities/standardgasvolume,https://arturo-lang.io/latest/documentation/library/quantities/standardgasvolume,200
standardPressure,quantities,https://arturo-lang.io/documentation/library/quantities/standardpressure,200,https://arturo-lang.io/documentation/library/quantities/standardpressure,https://arturo-lang.io/latest/documentation/library/quantities/standardpressure,200
standardTemperature,quantities,https://arturo-lang.io/documentation/library/quantities/standardtemperature,200,https://arturo-lang.io/documentation/library/quantities/standardtemperature,https://arturo-lang.io/latest/documentation/library/quantities/standardtemperature,200
substance?,quantities,https://arturo-lang.io/documentation/library/quantities/substance-,200,https://arturo-lang.io/documentation/library/quantities/substance-,https://arturo-lang.io/latest/documentation/library/quantities/substance-,200
surfaceTension?,quantities,https://arturo-lang.io/documentation/library/quantities/surfacetension-,200,https://arturo-lang.io/documentation/library/quantities/surfacetension-,https://arturo-lang.io/latest/documentation/library/quantities/surfacetension-,200
tauMass,quantities,https://arturo-lang.io/documentation/library/quantities/taumass,200,https://arturo-lang.io/documentation/library/quantities/taumass,https://arturo-lang.io/latest/documentation/library/quantities/taumass,200
temperature?,quantities,https://arturo-lang.io/documentation/library/quantities/temperature-,200,https://arturo-lang.io/documentation/library/quantities/temperature-,https://arturo-lang.io/latest/documentation/library/quantities/temperature-,200
thermalConductivity?,quantities,https://arturo-lang.io/documentation/library/quantities/thermalconductivity-,200,https://arturo-lang.io/documentation/library/quantities/thermalconductivity-,https://arturo-lang.io/latest/documentation/library/quantities/thermalconductivity-,200
thermalInsulance?,quantities,https://arturo-lang.io/documentation/library/quantities/thermalinsulance-,200,https://arturo-lang.io/documentation/library/quantities/thermalinsulance-,https://arturo-lang.io/latest/documentation/library/quantities/thermalinsulance-,200
thomsonCrossSection,quantities,https://arturo-lang.io/documentation/library/quantities/thomsoncrosssection,200,https://arturo-lang.io/documentation/library/quantities/thomsoncrosssection,https://arturo-lang.io/latest/documentation/library/quantities/thomsoncrosssection,200
time?,quantities,https://arturo-lang.io/documentation/library/quantities/time-,200,https://arturo-lang.io/documentation/library/quantities/time-,https://arturo-lang.io/latest/documentation/library/quantities/time-,200
tritonMass,quantities,https://arturo-lang.io/documentation/library/quantities/tritonmass,200,https://arturo-lang.io/documentation/library/quantities/tritonmass,https://arturo-lang.io/latest/documentation/library/quantities/tritonmass,200
unitless?,quantities,https://arturo-lang.io/documentation/library/quantities/unitless-,200,https://arturo-lang.io/documentation/library/quantities/unitless-,https://arturo-lang.io/latest/documentation/library/quantities/unitless-,200
units,quantities,https://arturo-lang.io/documentation/library/quantities/units,200,https://arturo-lang.io/documentation/library/quantities/units,https://arturo-lang.io/latest/documentation/library/quantities/units,200
vacuumPermeability,quantities,https://arturo-lang.io/documentation/library/quantities/vacuumpermeability,200,https://arturo-lang.io/documentation/library/quantities/vacuumpermeability,https://arturo-lang.io/latest/documentation/library/quantities/vacuumpermeability,200
vacuumPermittivity,quantities,https://arturo-lang.io/documentation/library/quantities/vacuumpermittivity,200,https://arturo-lang.io/documentation/library/quantities/vacuumpermittivity,https://arturo-lang.io/latest/documentation/library/quantities/vacuumpermittivity,200
viscosity?,quantities,https://arturo-lang.io/documentation/library/quantities/viscosity-,200,https://arturo-lang.io/documentation/library/quantities/viscosity-,https://arturo-lang.io/latest/documentation/library/quantities/viscosity-,200
volume?,quantities,https://arturo-lang.io/documentation/library/quantities/volume-,200,https://arturo-lang.io/documentation/library/quantities/volume-,https://arturo-lang.io/latest/documentation/library/quantities/volume-,200
volumetricFlow?,quantities,https://arturo-lang.io/documentation/library/quantities/volumetricflow-,200,https://arturo-lang.io/documentation/library/quantities/volumetricflow-,https://arturo-lang.io/latest/documentation/library/quantities/volumetricflow-,200
vonKlitzingConstant,quantities,https://arturo-lang.io/documentation/library/quantities/vonklitzingconstant,200,https://arturo-lang.io/documentation/library/quantities/vonklitzingconstant,https://arturo-lang.io/latest/documentation/library/quantities/vonklitzingconstant,200
waveNumber?,quantities,https://arturo-lang.io/documentation/library/quantities/wavenumber-,200,https://arturo-lang.io/documentation/library/quantities/wavenumber-,https://arturo-lang.io/latest/documentation/library/quantities/wavenumber-,200
arity,reflection,https://arturo-lang.io/documentation/library/reflection/arity,200,https://arturo-lang.io/documentation/library/reflection/arity,https://arturo-lang.io/latest/documentation/library/reflection/arity,200
attr,reflection,https://arturo-lang.io/documentation/library/reflection/attr,200,https://arturo-lang.io/documentation/library/reflection/attr,https://arturo-lang.io/latest/documentation/library/reflection/attr,200
attr?,reflection,https://arturo-lang.io/documentation/library/reflection/attr-,200,https://arturo-lang.io/documentation/library/reflection/attr-,https://arturo-lang.io/latest/documentation/library/reflection/attr-,200
attrs,reflection,https://arturo-lang.io/documentation/library/reflection/attrs,200,https://arturo-lang.io/documentation/library/reflection/attrs,https://arturo-lang.io/latest/documentation/library/reflection/attrs,200
benchmark,reflection,https://arturo-lang.io/documentation/library/reflection/benchmark,200,https://arturo-lang.io/documentation/library/reflection/benchmark,https://arturo-lang.io/latest/documentation/library/reflection/benchmark,200
info,reflection,https://arturo-lang.io/documentation/library/reflection/info,200,https://arturo-lang.io/documentation/library/reflection/info,https://arturo-lang.io/latest/documentation/library/reflection/info,200
inspect,reflection,https://arturo-lang.io/documentation/library/reflection/inspect,200,https://arturo-lang.io/documentation/library/reflection/inspect,https://arturo-lang.io/latest/documentation/library/reflection/inspect,200
methods,reflection,https://arturo-lang.io/documentation/library/reflection/methods,200,https://arturo-lang.io/documentation/library/reflection/methods,https://arturo-lang.io/latest/documentation/library/reflection/methods,200
stack,reflection,https://arturo-lang.io/documentation/library/reflection/stack,200,https://arturo-lang.io/documentation/library/reflection/stack,https://arturo-lang.io/latest/documentation/library/reflection/stack,200
standalone?,reflection,https://arturo-lang.io/documentation/library/reflection/standalone-,200,https://arturo-lang.io/documentation/library/reflection/standalone-,https://arturo-lang.io/latest/documentation/library/reflection/standalone-,200
symbols,reflection,https://arturo-lang.io/documentation/library/reflection/symbols,200,https://arturo-lang.io/documentation/library/reflection/symbols,https://arturo-lang.io/latest/documentation/library/reflection/symbols,200
difference,sets,https://arturo-lang.io/documentation/library/sets/difference,200,https://arturo-lang.io/documentation/library/sets/difference,https://arturo-lang.io/latest/documentation/library/sets/difference,200
disjoint?,sets,https://arturo-lang.io/documentation/library/sets/disjoint-,200,https://arturo-lang.io/documentation/library/sets/disjoint-,https://arturo-lang.io/latest/documentation/library/sets/disjoint-,200
intersect?,sets,https://arturo-lang.io/documentation/library/sets/intersect-,200,https://arturo-lang.io/documentation/library/sets/intersect-,https://arturo-lang.io/latest/documentation/library/sets/intersect-,200
intersection,sets,https://arturo-lang.io/documentation/library/sets/intersection,200,https://arturo-lang.io/documentation/library/sets/intersection,https://arturo-lang.io/latest/documentation/library/sets/intersection,200
powerset,sets,https://arturo-lang.io/documentation/library/sets/powerset,200,https://arturo-lang.io/documentation/library/sets/powerset,https://arturo-lang.io/latest/documentation/library/sets/powerset,200
subset?,sets,https://arturo-lang.io/documentation/library/sets/subset-,200,https://arturo-lang.io/documentation/library/sets/subset-,https://arturo-lang.io/latest/documentation/library/sets/subset-,200
superset?,sets,https://arturo-lang.io/documentation/library/sets/superset-,200,https://arturo-lang.io/documentation/library/sets/superset-,https://arturo-lang.io/latest/documentation/library/sets/superset-,200
union,sets,https://arturo-lang.io/documentation/library/sets/union,200,https://arturo-lang.io/documentation/library/sets/union,https://arturo-lang.io/latest/documentation/library/sets/union,200
accept,sockets,https://arturo-lang.io/documentation/library/sockets/accept,200,https://arturo-lang.io/documentation/library/sockets/accept,https://arturo-lang.io/latest/documentation/library/sockets/accept,404
connect,sockets,https://arturo-lang.io/documentation/library/sockets/connect,200,https://arturo-lang.io/documentation/library/sockets/connect,https://arturo-lang.io/latest/documentation/library/sockets/connect,404
listen,sockets,https://arturo-lang.io/documentation/library/sockets/listen,200,https://arturo-lang.io/documentation/library/sockets/listen,https://arturo-lang.io/latest/documentation/library/sockets/listen,404
receive,sockets,https://arturo-lang.io/documentation/library/sockets/receive,200,https://arturo-lang.io/documentation/library/sockets/receive,https://arturo-lang.io/latest/documentation/library/sockets/receive,404
send,sockets,https://arturo-lang.io/documentation/library/sockets/send,200,https://arturo-lang.io/documentation/library/sockets/send,https://arturo-lang.io/latest/documentation/library/sockets/send,404
send?,sockets,https://arturo-lang.io/documentation/library/sockets/send-,200,https://arturo-lang.io/documentation/library/sockets/send-,https://arturo-lang.io/latest/documentation/library/sockets/send-,404
unplug,sockets,https://arturo-lang.io/documentation/library/sockets/unplug,200,https://arturo-lang.io/documentation/library/sockets/unplug,https://arturo-lang.io/latest/documentation/library/sockets/unplug,404
average,statistics,https://arturo-lang.io/documentation/library/statistics/average,200,https://arturo-lang.io/documentation/library/statistics/average,https://arturo-lang.io/latest/documentation/library/statistics/average,200
deviation,statistics,https://arturo-lang.io/documentation/library/statistics/deviation,200,https://arturo-lang.io/documentation/library/statistics/deviation,https://arturo-lang.io/latest/documentation/library/statistics/deviation,200
kurtosis,statistics,https://arturo-lang.io/documentation/library/statistics/kurtosis,200,https://arturo-lang.io/documentation/library/statistics/kurtosis,https://arturo-lang.io/latest/documentation/library/statistics/kurtosis,200
median,statistics,https://arturo-lang.io/documentation/library/statistics/median,200,https://arturo-lang.io/documentation/library/statistics/median,https://arturo-lang.io/latest/documentation/library/statistics/median,200
skewness,statistics,https://arturo-lang.io/documentation/library/statistics/skewness,200,https://arturo-lang.io/documentation/library/statistics/skewness,https://arturo-lang.io/latest/documentation/library/statistics/skewness,200
variance,statistics,https://arturo-lang.io/documentation/library/statistics/variance,200,https://arturo-lang.io/documentation/library/statistics/variance,https://arturo-lang.io/latest/documentation/library/statistics/variance,200
alphabet,strings,https://arturo-lang.io/documentation/library/strings/alphabet,200,https://arturo-lang.io/documentation/library/strings/alphabet,https://arturo-lang.io/latest/documentation/library/strings/alphabet,200
ascii?,strings,https://arturo-lang.io/documentation/library/strings/ascii-,200,https://arturo-lang.io/documentation/library/strings/ascii-,https://arturo-lang.io/latest/documentation/library/strings/ascii-,200
capitalize,strings,https://arturo-lang.io/documentation/library/strings/capitalize,200,https://arturo-lang.io/documentation/library/strings/capitalize,https://arturo-lang.io/latest/documentation/library/strings/capitalize,200
escape,strings,https://arturo-lang.io/documentation/library/strings/escape,200,https://arturo-lang.io/documentation/library/strings/escape,https://arturo-lang.io/latest/documentation/library/strings/escape,200
indent,strings,https://arturo-lang.io/documentation/library/strings/indent,200,https://arturo-lang.io/documentation/library/strings/indent,https://arturo-lang.io/latest/documentation/library/strings/indent,200
jaro,strings,https://arturo-lang.io/documentation/library/strings/jaro,200,https://arturo-lang.io/documentation/library/strings/jaro,https://arturo-lang.io/latest/documentation/library/strings/jaro,200
join,strings,https://arturo-lang.io/documentation/library/strings/join,200,https://arturo-lang.io/documentation/library/strings/join,https://arturo-lang.io/latest/documentation/library/strings/join,200
levenshtein,strings,https://arturo-lang.io/documentation/library/strings/levenshtein,200,https://arturo-lang.io/documentation/library/strings/levenshtein,https://arturo-lang.io/latest/documentation/library/strings/levenshtein,200
lower,strings,https://arturo-lang.io/documentation/library/strings/lower,200,https://arturo-lang.io/documentation/library/strings/lower,https://arturo-lang.io/latest/documentation/library/strings/lower,200
lower?,strings,https://arturo-lang.io/documentation/library/strings/lower-,200,https://arturo-lang.io/documentation/library/strings/lower-,https://arturo-lang.io/latest/documentation/library/strings/lower-,200
match,strings,https://arturo-lang.io/documentation/library/strings/match,200,https://arturo-lang.io/documentation/library/strings/match,https://arturo-lang.io/latest/documentation/library/strings/match,200
match?,strings,https://arturo-lang.io/documentation/library/strings/match-,200,https://arturo-lang.io/documentation/library/strings/match-,https://arturo-lang.io/latest/documentation/library/strings/match-,200
numeric?,strings,https://arturo-lang.io/documentation/library/strings/numeric-,200,https://arturo-lang.io/documentation/library/strings/numeric-,https://arturo-lang.io/latest/documentation/library/strings/numeric-,200
outdent,strings,https://arturo-lang.io/documentation/library/strings/outdent,200,https://arturo-lang.io/documentation/library/strings/outdent,https://arturo-lang.io/latest/documentation/library/strings/outdent,200
pad,strings,https://arturo-lang.io/documentation/library/strings/pad,200,https://arturo-lang.io/documentation/library/strings/pad,https://arturo-lang.io/latest/documentation/library/strings/pad,200
prefix?,strings,https://arturo-lang.io/documentation/library/strings/prefix-,200,https://arturo-lang.io/documentation/library/strings/prefix-,https://arturo-lang.io/latest/documentation/library/strings/prefix-,200
render,strings,https://arturo-lang.io/documentation/library/strings/render,200,https://arturo-lang.io/documentation/library/strings/render,https://arturo-lang.io/latest/documentation/library/strings/render,200
replace,strings,https://arturo-lang.io/documentation/library/strings/replace,200,https://arturo-lang.io/documentation/library/strings/replace,https://arturo-lang.io/latest/documentation/library/strings/replace,200
strip,strings,https://arturo-lang.io/documentation/library/strings/strip,200,https://arturo-lang.io/documentation/library/strings/strip,https://arturo-lang.io/latest/documentation/library/strings/strip,200
suffix?,strings,https://arturo-lang.io/documentation/library/strings/suffix-,200,https://arturo-lang.io/documentation/library/strings/suffix-,https://arturo-lang.io/latest/documentation/library/strings/suffix-,200
translate,strings,https://arturo-lang.io/documentation/library/strings/translate,200,https://arturo-lang.io/documentation/library/strings/translate,https://arturo-lang.io/latest/documentation/library/strings/translate,200
truncate,strings,https://arturo-lang.io/documentation/library/strings/truncate,200,https://arturo-lang.io/documentation/library/strings/truncate,https://arturo-lang.io/latest/documentation/library/strings/truncate,200
upper,strings,https://arturo-lang.io/documentation/library/strings/upper,200,https://arturo-lang.io/documentation/library/strings/upper,https://arturo-lang.io/latest/documentation/library/strings/upper,200
upper?,strings,https://arturo-lang.io/documentation/library/strings/upper-,200,https://arturo-lang.io/documentation/library/strings/upper-,https://arturo-lang.io/latest/documentation/library/strings/upper-,200
whitespace?,strings,https://arturo-lang.io/documentation/library/strings/whitespace-,200,https://arturo-lang.io/documentation/library/strings/whitespace-,https://arturo-lang.io/latest/documentation/library/strings/whitespace-,200
wordwrap,strings,https://arturo-lang.io/documentation/library/strings/wordwrap,200,https://arturo-lang.io/documentation/library/strings/wordwrap,https://arturo-lang.io/latest/documentation/library/strings/wordwrap,200
arg,system,https://arturo-lang.io/documentation/library/system/arg,200,https://arturo-lang.io/documentation/library/system/arg,https://arturo-lang.io/latest/documentation/library/system/arg,200
args,system,https://arturo-lang.io/documentation/library/system/args,200,https://arturo-lang.io/documentation/library/system/args,https://arturo-lang.io/latest/documentation/library/system/args,200
config,system,https://arturo-lang.io/documentation/library/system/config,200,https://arturo-lang.io/documentation/library/system/config,https://arturo-lang.io/latest/documentation/library/system/config,200
env,system,https://arturo-lang.io/documentation/library/system/env,200,https://arturo-lang.io/documentation/library/system/env,https://arturo-lang.io/latest/documentation/library/system/env,200
execute,system,https://arturo-lang.io/documentation/library/system/execute,200,https://arturo-lang.io/documentation/library/system/execute,https://arturo-lang.io/latest/documentation/library/system/execute,200
exit,system,https://arturo-lang.io/documentation/library/system/exit,200,https://arturo-lang.io/documentation/library/system/exit,https://arturo-lang.io/latest/documentation/library/system/exit,200
panic,system,https://arturo-lang.io/documentation/library/system/panic,200,https://arturo-lang.io/documentation/library/system/panic,https://arturo-lang.io/latest/documentation/library/system/panic,200
path,system,https://arturo-lang.io/documentation/library/system/path,200,https://arturo-lang.io/documentation/library/system/path,https://arturo-lang.io/latest/documentation/library/system/path,200
pause,system,https://arturo-lang.io/documentation/library/system/pause,200,https://arturo-lang.io/documentation/library/system/pause,https://arturo-lang.io/latest/documentation/library/system/pause,200
process,system,https://arturo-lang.io/documentation/library/system/process,200,https://arturo-lang.io/documentation/library/system/process,https://arturo-lang.io/latest/documentation/library/system/process,200
script,system,https://arturo-lang.io/documentation/library/system/script,200,https://arturo-lang.io/documentation/library/system/script,https://arturo-lang.io/latest/documentation/library/system/script,200
superuser?,system,https://arturo-lang.io/documentation/library/system/superuser-,200,https://arturo-lang.io/documentation/library/system/superuser-,https://arturo-lang.io/latest/documentation/library/system/superuser-,200
sys,system,https://arturo-lang.io/documentation/library/system/sys,200,https://arturo-lang.io/documentation/library/system/sys,https://arturo-lang.io/latest/documentation/library/system/sys,200
terminate,system,https://arturo-lang.io/documentation/library/system/terminate,200,https://arturo-lang.io/documentation/library/system/terminate,https://arturo-lang.io/latest/documentation/library/system/terminate,200
attribute?,types,https://arturo-lang.io/documentation/library/types/attribute-,200,https://arturo-lang.io/documentation/library/types/attribute-,https://arturo-lang.io/latest/documentation/library/types/attribute-,200
attributeLabel?,types,https://arturo-lang.io/documentation/library/types/attributelabel-,200,https://arturo-lang.io/documentation/library/types/attributelabel-,https://arturo-lang.io/latest/documentation/library/types/attributelabel-,200
binary?,types,https://arturo-lang.io/documentation/library/types/binary-,200,https://arturo-lang.io/documentation/library/types/binary-,https://arturo-lang.io/latest/documentation/library/types/binary-,200
